Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Yield,CV (%)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,KEARNY,93,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,791,619",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,KEARNY,93,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,525",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MEADE,119,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","29,905",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MEADE,119,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"77,096",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MEADE,119,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,875,094",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MEADE,119,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,214",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MORTON,129,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","14,126",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MORTON,129,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"67,554",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MORTON,129,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,400,827",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,MORTON,129,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,086",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,SEWARD,175,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","26,953",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,SEWARD,175,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"45,527",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,SEWARD,175,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,322,114",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,SEWARD,175,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"18,161",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STANTON,187,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","52,486",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STANTON,187,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"98,511",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STANTON,187,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,294,201",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STANTON,187,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"18,218",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","20,966",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"59,070",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,678,973",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,STEVENS,189,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"21,690",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","26,834",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"85,321",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,510,670",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GOVE,63,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,922,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","71,327",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"115,808",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,370,483",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,GREELEY,71,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,645",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","28,963",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"69,191",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,858,406",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LANE,101,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,407",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","34,647",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"87,568",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,873,581",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,LOGAN,109,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,522",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","37,890",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"103,060",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,864,974",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,NESS,135,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,998,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","54,964",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"96,324",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,275,541",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,SCOTT,171,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,333",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","27,416",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"74,629",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,910,682",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,TREGO,195,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,660,21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","37,874",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"74,177",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,065,659",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WALLACE,199,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,826",21.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,WHEAT - ACRES HARVESTED,PRODUCERS,"PRODUCERS, PRINCIPAL: (SEX = FEMALE)","48,642",29.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"107,184",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,896,452",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"16,374",21.3
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"163,706",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,737,028",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,190",20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"136,563",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,279,042",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,229,20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"86,982",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,082,856",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,300,20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"73,043",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,083,457",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"88,446",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,578,872",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"133,649",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,077,589",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,658,20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"229,152",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,871,256",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,243",20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"180,237",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,724,541",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,080",20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"111,488",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,603,148",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,137",20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"75,600",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,063,111",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,196,20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"130,742",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,559,139",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,170",20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"22,323",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,136,207",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,175",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"470,723",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"23,512",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,059,909",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,823",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"359,575",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"18,038",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"873,821",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,513",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"403,279",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,65,20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,471",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"235,568",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,632",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"610,011",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"25,113",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,111,032",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,431",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"476,256",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"36,204",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,318,476",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,010",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"587,869",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,532",11.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"313,096",12.9
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,155,20.2
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,017",11.2
