Year,County,County ANSI,Yield,CV (%),Growing_Season_Precip_mm,Growing_Season_Temp_C,NAME,mean,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,soil_quality_score,slope_avg,temp_precip_interaction,lag_yield
2012,MONTGOMERY,125,,11.2,468.59,24.382045161290318,Montgomery,0.5726985713343842,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,11425.182542129029,
2012,MONTGOMERY,125,,12.9,468.59,24.382045161290318,Montgomery,0.5726985713343842,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,11425.182542129029,
2012,MONTGOMERY,125,,,468.59,24.382045161290318,Montgomery,0.5726985713343842,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,11425.182542129029,
2017,MONTGOMERY,125,,29.8,752.3499999999999,21.81624623655914,Montgomery,0.660676223906107,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,16413.45285607527,
2017,MONTGOMERY,125,,58.4,752.3499999999999,21.81624623655914,Montgomery,0.660676223906107,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,16413.45285607527,
2017,MONTGOMERY,125,,20.2,752.3499999999999,21.81624623655914,Montgomery,0.660676223906107,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,16413.45285607527,
2017,MONTGOMERY,125,,20.2,752.3499999999999,21.81624623655914,Montgomery,0.660676223906107,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,16413.45285607527,
2017,MONTGOMERY,125,,20.1,752.3499999999999,21.81624623655914,Montgomery,0.660676223906107,261.0,0.0344,0.4261,0.4693,0.0692,0.0009,0.0001,0.0,0.0,0.121,0.1572,0.1101,0.1512,0.4605,0.0,0.0,14.5864000320435,15.1659727096558,0.0,69.9227828979492,0.324841111898422,70.2476272583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,16413.45285607527,
2012,MORRIS,127,,11.2,299.05,22.95490537634408,Morris,0.5057170744317473,440.0,0.0326,0.4424,0.5065,0.0185,0.0,0.0,0.0,0.0,0.1051,0.1944,0.1269,0.0986,0.475,0.0,0.0,0.117399998009205,77.6221008300781,1.58969509601593,20.6249256134033,0.0458795204758644,20.670804977417,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,6864.664452795697,
2012,MORRIS,127,,12.9,299.05,22.95490537634408,Morris,0.5057170744317473,440.0,0.0326,0.4424,0.5065,0.0185,0.0,0.0,0.0,0.0,0.1051,0.1944,0.1269,0.0986,0.475,0.0,0.0,0.117399998009205,77.6221008300781,1.58969509601593,20.6249256134033,0.0458795204758644,20.670804977417,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,6864.664452795697,
2012,MORRIS,127,,,299.05,22.95490537634408,Morris,0.5057170744317473,440.0,0.0326,0.4424,0.5065,0.0185,0.0,0.0,0.0,0.0,0.1051,0.1944,0.1269,0.0986,0.475,0.0,0.0,0.117399998009205,77.6221008300781,1.58969509601593,20.6249256134033,0.0458795204758644,20.670804977417,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,6864.664452795697,
2017,MORRIS,127,,29.8,586.13,20.81093333333336,Morris,0.6115791254605826,440.0,0.0326,0.4424,0.5065,0.0185,0.0,0.0,0.0,0.0,0.1051,0.1944,0.1269,0.0986,0.475,0.0,0.0,0.117399998009205,77.6221008300781,1.58969509601593,20.6249256134033,0.0458795204758644,20.670804977417,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,12197.912354666681,
2017,MORRIS,127,,20.2,586.13,20.81093333333336,Morris,0.6115791254605826,440.0,0.0326,0.4424,0.5065,0.0185,0.0,0.0,0.0,0.0,0.1051,0.1944,0.1269,0.0986,0.475,0.0,0.0,0.117399998009205,77.6221008300781,1.58969509601593,20.6249256134033,0.0458795204758644,20.670804977417,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,12197.912354666681,
2017,MORRIS,127,,20.1,586.13,20.81093333333336,Morris,0.6115791254605826,440.0,0.0326,0.4424,0.5065,0.0185,0.0,0.0,0.0,0.0,0.1051,0.1944,0.1269,0.0986,0.475,0.0,0.0,0.117399998009205,77.6221008300781,1.58969509601593,20.6249256134033,0.0458795204758644,20.670804977417,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,12197.912354666681,
2017,MORRIS,127,568.0,21.3,586.13,20.81093333333336,Morris,0.6115791254605826,440.0,0.0326,0.4424,0.5065,0.0185,0.0,0.0,0.0,0.0,0.1051,0.1944,0.1269,0.0986,0.475,0.0,0.0,0.117399998009205,77.6221008300781,1.58969509601593,20.6249256134033,0.0458795204758644,20.670804977417,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.125,12197.912354666681,
2012,MORTON,129,,11.2,180.9,22.60883870967744,Morton,0.3128537810816427,1031.0,0.0543,0.5175,0.4075,0.0207,0.0,0.0,0.0,0.0,0.1197,0.1217,0.0924,0.0944,0.5718,0.0,0.0,0.0425000004470348,93.9892883300781,1.51741015911102,0.0,4.45080518722534,4.45080518722534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4089.938922580649,
2012,MORTON,129,,12.9,180.9,22.60883870967744,Morton,0.3128537810816427,1031.0,0.0543,0.5175,0.4075,0.0207,0.0,0.0,0.0,0.0,0.1197,0.1217,0.0924,0.0944,0.5718,0.0,0.0,0.0425000004470348,93.9892883300781,1.51741015911102,0.0,4.45080518722534,4.45080518722534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4089.938922580649,
2012,MORTON,129,,20.2,180.9,22.60883870967744,Morton,0.3128537810816427,1031.0,0.0543,0.5175,0.4075,0.0207,0.0,0.0,0.0,0.0,0.1197,0.1217,0.0924,0.0944,0.5718,0.0,0.0,0.0425000004470348,93.9892883300781,1.51741015911102,0.0,4.45080518722534,4.45080518722534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4089.938922580649,
2017,MORTON,129,,29.8,408.48,20.38708172043012,Morton,0.392481407716249,1031.0,0.0543,0.5175,0.4075,0.0207,0.0,0.0,0.0,0.0,0.1197,0.1217,0.0924,0.0944,0.5718,0.0,0.0,0.0425000004470348,93.9892883300781,1.51741015911102,0.0,4.45080518722534,4.45080518722534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8327.715141161296,
2017,MORTON,129,,20.2,408.48,20.38708172043012,Morton,0.392481407716249,1031.0,0.0543,0.5175,0.4075,0.0207,0.0,0.0,0.0,0.0,0.1197,0.1217,0.0924,0.0944,0.5718,0.0,0.0,0.0425000004470348,93.9892883300781,1.51741015911102,0.0,4.45080518722534,4.45080518722534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8327.715141161296,
2017,MORTON,129,,20.1,408.48,20.38708172043012,Morton,0.392481407716249,1031.0,0.0543,0.5175,0.4075,0.0207,0.0,0.0,0.0,0.0,0.1197,0.1217,0.0924,0.0944,0.5718,0.0,0.0,0.0425000004470348,93.9892883300781,1.51741015911102,0.0,4.45080518722534,4.45080518722534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8327.715141161296,
2017,MORTON,129,,21.3,408.48,20.38708172043012,Morton,0.392481407716249,1031.0,0.0543,0.5175,0.4075,0.0207,0.0,0.0,0.0,0.0,0.1197,0.1217,0.0924,0.0944,0.5718,0.0,0.0,0.0425000004470348,93.9892883300781,1.51741015911102,0.0,4.45080518722534,4.45080518722534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8327.715141161296,
2012,NEMAHA,131,,11.2,351.79999999999995,21.90021397849462,Nemaha,0.5639194182134729,400.0,0.0081,0.1433,0.5534,0.2922,0.003,0.0,0.0,0.0,0.1886,0.2277,0.1839,0.2484,0.1514,0.0,0.0,0.210199996829033,43.9936866760254,1.46343445777893,54.239143371582,0.0935356095433235,54.3326797485352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7704.495277634406,
2012,NEMAHA,131,,12.9,351.79999999999995,21.90021397849462,Nemaha,0.5639194182134729,400.0,0.0081,0.1433,0.5534,0.2922,0.003,0.0,0.0,0.0,0.1886,0.2277,0.1839,0.2484,0.1514,0.0,0.0,0.210199996829033,43.9936866760254,1.46343445777893,54.239143371582,0.0935356095433235,54.3326797485352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7704.495277634406,
2012,NEMAHA,131,3.0,20.2,351.79999999999995,21.90021397849462,Nemaha,0.5639194182134729,400.0,0.0081,0.1433,0.5534,0.2922,0.003,0.0,0.0,0.0,0.1886,0.2277,0.1839,0.2484,0.1514,0.0,0.0,0.210199996829033,43.9936866760254,1.46343445777893,54.239143371582,0.0935356095433235,54.3326797485352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7704.495277634406,
2017,NEMAHA,131,,29.8,406.1,19.851080645161282,Nemaha,0.5870451475841432,400.0,0.0081,0.1433,0.5534,0.2922,0.003,0.0,0.0,0.0,0.1886,0.2277,0.1839,0.2484,0.1514,0.0,0.0,0.210199996829033,43.9936866760254,1.46343445777893,54.239143371582,0.0935356095433235,54.3326797485352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8061.523849999997,3.0
2017,NEMAHA,131,,20.2,406.1,19.851080645161282,Nemaha,0.5870451475841432,400.0,0.0081,0.1433,0.5534,0.2922,0.003,0.0,0.0,0.0,0.1886,0.2277,0.1839,0.2484,0.1514,0.0,0.0,0.210199996829033,43.9936866760254,1.46343445777893,54.239143371582,0.0935356095433235,54.3326797485352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8061.523849999997,
2017,NEMAHA,131,,20.1,406.1,19.851080645161282,Nemaha,0.5870451475841432,400.0,0.0081,0.1433,0.5534,0.2922,0.003,0.0,0.0,0.0,0.1886,0.2277,0.1839,0.2484,0.1514,0.0,0.0,0.210199996829033,43.9936866760254,1.46343445777893,54.239143371582,0.0935356095433235,54.3326797485352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8061.523849999997,
2012,NEOSHO,133,,11.2,442.15999999999997,23.73435268817204,Neosho,0.5852248771154432,279.0,0.1158,0.5341,0.3005,0.0459,0.0037,0.0,0.0,0.0,0.0908,0.1223,0.0602,0.0768,0.6499,0.0,0.0,0.277500003576279,18.260799407959,2.59407114982605,78.8178253173828,0.0498054400086403,78.8676300048828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10494.38138460215,
2012,NEOSHO,133,,12.9,442.15999999999997,23.73435268817204,Neosho,0.5852248771154432,279.0,0.1158,0.5341,0.3005,0.0459,0.0037,0.0,0.0,0.0,0.0908,0.1223,0.0602,0.0768,0.6499,0.0,0.0,0.277500003576279,18.260799407959,2.59407114982605,78.8178253173828,0.0498054400086403,78.8676300048828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10494.38138460215,
2012,NEOSHO,133,20.0,20.2,442.15999999999997,23.73435268817204,Neosho,0.5852248771154432,279.0,0.1158,0.5341,0.3005,0.0459,0.0037,0.0,0.0,0.0,0.0908,0.1223,0.0602,0.0768,0.6499,0.0,0.0,0.277500003576279,18.260799407959,2.59407114982605,78.8178253173828,0.0498054400086403,78.8676300048828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10494.38138460215,
2017,NEOSHO,133,,29.8,890.02,21.35578602150538,Neosho,0.6722210170516731,279.0,0.1158,0.5341,0.3005,0.0459,0.0037,0.0,0.0,0.0,0.0908,0.1223,0.0602,0.0768,0.6499,0.0,0.0,0.277500003576279,18.260799407959,2.59407114982605,78.8178253173828,0.0498054400086403,78.8676300048828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,19007.07667486022,20.0
2017,NEOSHO,133,,20.2,890.02,21.35578602150538,Neosho,0.6722210170516731,279.0,0.1158,0.5341,0.3005,0.0459,0.0037,0.0,0.0,0.0,0.0908,0.1223,0.0602,0.0768,0.6499,0.0,0.0,0.277500003576279,18.260799407959,2.59407114982605,78.8178253173828,0.0498054400086403,78.8676300048828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,19007.07667486022,
2017,NEOSHO,133,,20.1,890.02,21.35578602150538,Neosho,0.6722210170516731,279.0,0.1158,0.5341,0.3005,0.0459,0.0037,0.0,0.0,0.0,0.0908,0.1223,0.0602,0.0768,0.6499,0.0,0.0,0.277500003576279,18.260799407959,2.59407114982605,78.8178253173828,0.0498054400086403,78.8676300048828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,19007.07667486022,
2012,NESS,135,,11.2,260.32,22.78632688172044,Ness,0.3474308786282793,697.0,0.0883,0.6234,0.284,0.0043,0.0,0.0,0.0,0.0,0.028,0.1064,0.0558,0.0981,0.7117,0.0,0.0,0.0751999989151955,65.541748046875,0.382848352193832,33.2136306762695,0.78657191991806,34.0002021789551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5931.736613849465,
2012,NESS,135,,12.9,260.32,22.78632688172044,Ness,0.3474308786282793,697.0,0.0883,0.6234,0.284,0.0043,0.0,0.0,0.0,0.0,0.028,0.1064,0.0558,0.0981,0.7117,0.0,0.0,0.0751999989151955,65.541748046875,0.382848352193832,33.2136306762695,0.78657191991806,34.0002021789551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5931.736613849465,
2012,NESS,135,,20.2,260.32,22.78632688172044,Ness,0.3474308786282793,697.0,0.0883,0.6234,0.284,0.0043,0.0,0.0,0.0,0.0,0.028,0.1064,0.0558,0.0981,0.7117,0.0,0.0,0.0751999989151955,65.541748046875,0.382848352193832,33.2136306762695,0.78657191991806,34.0002021789551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5931.736613849465,
2017,NESS,135,,29.8,366.82,20.448096774193537,Ness,0.4103235550739484,697.0,0.0883,0.6234,0.284,0.0043,0.0,0.0,0.0,0.0,0.028,0.1064,0.0558,0.0981,0.7117,0.0,0.0,0.0751999989151955,65.541748046875,0.382848352193832,33.2136306762695,0.78657191991806,34.0002021789551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7500.770858709673,
2017,NESS,135,,20.2,366.82,20.448096774193537,Ness,0.4103235550739484,697.0,0.0883,0.6234,0.284,0.0043,0.0,0.0,0.0,0.0,0.028,0.1064,0.0558,0.0981,0.7117,0.0,0.0,0.0751999989151955,65.541748046875,0.382848352193832,33.2136306762695,0.78657191991806,34.0002021789551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7500.770858709673,
2017,NESS,135,,20.1,366.82,20.448096774193537,Ness,0.4103235550739484,697.0,0.0883,0.6234,0.284,0.0043,0.0,0.0,0.0,0.0,0.028,0.1064,0.0558,0.0981,0.7117,0.0,0.0,0.0751999989151955,65.541748046875,0.382848352193832,33.2136306762695,0.78657191991806,34.0002021789551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7500.770858709673,
2017,NESS,135,998.0,21.3,366.82,20.448096774193537,Ness,0.4103235550739484,697.0,0.0883,0.6234,0.284,0.0043,0.0,0.0,0.0,0.0,0.028,0.1064,0.0558,0.0981,0.7117,0.0,0.0,0.0751999989151955,65.541748046875,0.382848352193832,33.2136306762695,0.78657191991806,34.0002021789551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7500.770858709673,
2012,NORTON,137,,11.2,237.38,21.95996236559136,Norton,0.4011720468755291,721.0,0.0123,0.1838,0.6044,0.199,0.0005,0.0,0.0,0.0,0.1091,0.293,0.1704,0.2314,0.1961,0.0,0.0,0.0601000003516674,62.8638458251953,0.566547334194183,34.9714851379395,1.53802096843719,36.5095062255859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5212.855866344076,
2012,NORTON,137,,12.9,237.38,21.95996236559136,Norton,0.4011720468755291,721.0,0.0123,0.1838,0.6044,0.199,0.0005,0.0,0.0,0.0,0.1091,0.293,0.1704,0.2314,0.1961,0.0,0.0,0.0601000003516674,62.8638458251953,0.566547334194183,34.9714851379395,1.53802096843719,36.5095062255859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5212.855866344076,
2012,NORTON,137,,20.2,237.38,21.95996236559136,Norton,0.4011720468755291,721.0,0.0123,0.1838,0.6044,0.199,0.0005,0.0,0.0,0.0,0.1091,0.293,0.1704,0.2314,0.1961,0.0,0.0,0.0601000003516674,62.8638458251953,0.566547334194183,34.9714851379395,1.53802096843719,36.5095062255859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,5212.855866344076,
2017,NORTON,137,,29.8,391.0,19.71011075268816,Norton,0.4766275463216291,721.0,0.0123,0.1838,0.6044,0.199,0.0005,0.0,0.0,0.0,0.1091,0.293,0.1704,0.2314,0.1961,0.0,0.0,0.0601000003516674,62.8638458251953,0.566547334194183,34.9714851379395,1.53802096843719,36.5095062255859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7706.65330430107,
2017,NORTON,137,,20.2,391.0,19.71011075268816,Norton,0.4766275463216291,721.0,0.0123,0.1838,0.6044,0.199,0.0005,0.0,0.0,0.0,0.1091,0.293,0.1704,0.2314,0.1961,0.0,0.0,0.0601000003516674,62.8638458251953,0.566547334194183,34.9714851379395,1.53802096843719,36.5095062255859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7706.65330430107,
2017,NORTON,137,,20.1,391.0,19.71011075268816,Norton,0.4766275463216291,721.0,0.0123,0.1838,0.6044,0.199,0.0005,0.0,0.0,0.0,0.1091,0.293,0.1704,0.2314,0.1961,0.0,0.0,0.0601000003516674,62.8638458251953,0.566547334194183,34.9714851379395,1.53802096843719,36.5095062255859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7706.65330430107,
2017,NORTON,137,360.0,21.3,391.0,19.71011075268816,Norton,0.4766275463216291,721.0,0.0123,0.1838,0.6044,0.199,0.0005,0.0,0.0,0.0,0.1091,0.293,0.1704,0.2314,0.1961,0.0,0.0,0.0601000003516674,62.8638458251953,0.566547334194183,34.9714851379395,1.53802096843719,36.5095062255859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7706.65330430107,
2012,OSAGE,139,,11.2,272.13,23.36050537634408,Osage,0.551291850724705,330.0,0.0314,0.3674,0.5112,0.0897,0.0003,0.0,0.0,0.0,0.1171,0.1957,0.1092,0.1792,0.3988,2.0,0.0,0.16219998896122,78.5088500976563,8.03814601898193,11.1735010147095,0.117302097380161,11.2908029556274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,6357.094328064514,
2012,OSAGE,139,,12.9,272.13,23.36050537634408,Osage,0.551291850724705,330.0,0.0314,0.3674,0.5112,0.0897,0.0003,0.0,0.0,0.0,0.1171,0.1957,0.1092,0.1792,0.3988,2.0,0.0,0.16219998896122,78.5088500976563,8.03814601898193,11.1735010147095,0.117302097380161,11.2908029556274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,6357.094328064514,
2017,OSAGE,139,,29.8,640.4,20.842479569892483,Osage,0.651171045363546,330.0,0.0314,0.3674,0.5112,0.0897,0.0003,0.0,0.0,0.0,0.1171,0.1957,0.1092,0.1792,0.3988,2.0,0.0,0.16219998896122,78.5088500976563,8.03814601898193,11.1735010147095,0.117302097380161,11.2908029556274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,13347.523916559145,
2017,OSAGE,139,,20.2,640.4,20.842479569892483,Osage,0.651171045363546,330.0,0.0314,0.3674,0.5112,0.0897,0.0003,0.0,0.0,0.0,0.1171,0.1957,0.1092,0.1792,0.3988,2.0,0.0,0.16219998896122,78.5088500976563,8.03814601898193,11.1735010147095,0.117302097380161,11.2908029556274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,13347.523916559145,
2017,OSAGE,139,,20.1,640.4,20.842479569892483,Osage,0.651171045363546,330.0,0.0314,0.3674,0.5112,0.0897,0.0003,0.0,0.0,0.0,0.1171,0.1957,0.1092,0.1792,0.3988,2.0,0.0,0.16219998896122,78.5088500976563,8.03814601898193,11.1735010147095,0.117302097380161,11.2908029556274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,13347.523916559145,
2012,OSBORNE,141,,11.2,227.75,22.811151612903238,Osborne,0.4118509390720639,541.0,0.0149,0.2354,0.5242,0.2009,0.0231,0.0015,0.0,0.0,0.1921,0.2801,0.1296,0.1479,0.2503,0.0,0.0,0.0438000001013279,65.8552780151367,0.314936697483063,32.28271484375,1.50327098369598,33.7859840393066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5195.239779838713,
2012,OSBORNE,141,,12.9,227.75,22.811151612903238,Osborne,0.4118509390720639,541.0,0.0149,0.2354,0.5242,0.2009,0.0231,0.0015,0.0,0.0,0.1921,0.2801,0.1296,0.1479,0.2503,0.0,0.0,0.0438000001013279,65.8552780151367,0.314936697483063,32.28271484375,1.50327098369598,33.7859840393066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5195.239779838713,
2012,OSBORNE,141,782.0,20.2,227.75,22.811151612903238,Osborne,0.4118509390720639,541.0,0.0149,0.2354,0.5242,0.2009,0.0231,0.0015,0.0,0.0,0.1921,0.2801,0.1296,0.1479,0.2503,0.0,0.0,0.0438000001013279,65.8552780151367,0.314936697483063,32.28271484375,1.50327098369598,33.7859840393066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,5195.239779838713,
2017,OSBORNE,141,,29.8,399.87,20.43031397849464,Osborne,0.4701539133570052,541.0,0.0149,0.2354,0.5242,0.2009,0.0231,0.0015,0.0,0.0,0.1921,0.2801,0.1296,0.1479,0.2503,0.0,0.0,0.0438000001013279,65.8552780151367,0.314936697483063,32.28271484375,1.50327098369598,33.7859840393066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8169.469650580652,782.0
2017,OSBORNE,141,,20.2,399.87,20.43031397849464,Osborne,0.4701539133570052,541.0,0.0149,0.2354,0.5242,0.2009,0.0231,0.0015,0.0,0.0,0.1921,0.2801,0.1296,0.1479,0.2503,0.0,0.0,0.0438000001013279,65.8552780151367,0.314936697483063,32.28271484375,1.50327098369598,33.7859840393066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8169.469650580652,
2017,OSBORNE,141,,20.1,399.87,20.43031397849464,Osborne,0.4701539133570052,541.0,0.0149,0.2354,0.5242,0.2009,0.0231,0.0015,0.0,0.0,0.1921,0.2801,0.1296,0.1479,0.2503,0.0,0.0,0.0438000001013279,65.8552780151367,0.314936697483063,32.28271484375,1.50327098369598,33.7859840393066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8169.469650580652,
2017,OSBORNE,141,494.0,21.3,399.87,20.43031397849464,Osborne,0.4701539133570052,541.0,0.0149,0.2354,0.5242,0.2009,0.0231,0.0015,0.0,0.0,0.1921,0.2801,0.1296,0.1479,0.2503,0.0,0.0,0.0438000001013279,65.8552780151367,0.314936697483063,32.28271484375,1.50327098369598,33.7859840393066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,8169.469650580652,
2012,OTTAWA,143,,11.2,318.42,23.357908602150538,Ottawa,0.4775959527888216,403.0,0.0412,0.4761,0.4684,0.0143,0.0,0.0,0.0,0.0,0.0683,0.117,0.0934,0.204,0.5173,2.98679995536804,0.0,0.509499967098236,40.8236923217773,31.5788898468018,22.7501239776611,1.35099196434021,24.1011161804199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7437.6252570967745,
2012,OTTAWA,143,,12.9,318.42,23.357908602150538,Ottawa,0.4775959527888216,403.0,0.0412,0.4761,0.4684,0.0143,0.0,0.0,0.0,0.0,0.0683,0.117,0.0934,0.204,0.5173,2.98679995536804,0.0,0.509499967098236,40.8236923217773,31.5788898468018,22.7501239776611,1.35099196434021,24.1011161804199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7437.6252570967745,
2012,OTTAWA,143,470.0,20.2,318.42,23.357908602150538,Ottawa,0.4775959527888216,403.0,0.0412,0.4761,0.4684,0.0143,0.0,0.0,0.0,0.0,0.0683,0.117,0.0934,0.204,0.5173,2.98679995536804,0.0,0.509499967098236,40.8236923217773,31.5788898468018,22.7501239776611,1.35099196434021,24.1011161804199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7437.6252570967745,
2017,OTTAWA,143,,29.8,418.37,21.38343225806452,Ottawa,0.5432701569493779,403.0,0.0412,0.4761,0.4684,0.0143,0.0,0.0,0.0,0.0,0.0683,0.117,0.0934,0.204,0.5173,2.98679995536804,0.0,0.509499967098236,40.8236923217773,31.5788898468018,22.7501239776611,1.35099196434021,24.1011161804199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8946.186553806454,470.0
2017,OTTAWA,143,,20.2,418.37,21.38343225806452,Ottawa,0.5432701569493779,403.0,0.0412,0.4761,0.4684,0.0143,0.0,0.0,0.0,0.0,0.0683,0.117,0.0934,0.204,0.5173,2.98679995536804,0.0,0.509499967098236,40.8236923217773,31.5788898468018,22.7501239776611,1.35099196434021,24.1011161804199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8946.186553806454,
